Strain Category,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,EQcategory1,boreholeDepth,PGA (g),kappa surface
1,518,700,0.00039887,5.8,8,85.335,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,2,900,0.039217266,0.059
1,518,700,0.000079822,5.2,56,65.07,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,3,900,0.010917082,0.084801
1,518,700,0.000091463,5.5,29,106.005,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,4,900,0.011022113,0.090743
1,518,700,0.00021859,6.3,26,100.115,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,4,900,0.048407968,0.074597
1,518,700,0.00034369,5.4,5,106.925,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,2,900,0.050156781,0.067884
1,518,700,0.00012891,5,8,117.75,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,2,900,0.022798815,0.06902
1,518,700,0.00013536,6.1,44,85.11,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,3,900,0.018689359,0.078912
1,518,700,0.0002277,4.1,56,45.045,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,1,900,0.052022862,0.054931
1,518,700,0.00010542,5.5,50,84,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,3,900,0.01699663,0.073836
1,518,700,0.000067652,4.3,59,86.455,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,3,900,0.016344011,0.049931
1,518,700,0.000079778,4.7,62,63.695,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,4,900,0.011554404,0.054035
1,518,700,0.00014155,5.5,5,97.655,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,2,900,0.014099616,0.065481
1,518,700,0.00046322,5.5,71,64.585,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,4,900,0.035831808,0.047333
1,518,700,0.000047802,4.4,86,79.935,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,4,900,0.0116421,0.046263
1,518,700,0.00018624,6.2,35,140.445,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,3,900,0.023963331,0.079188
1,518,700,0.00017975,5.1,5,135.635,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,2,900,0.0183243,0.071572
1,518,700,0.00011704,5,5,84.01,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,2,900,0.018598604,0.051312
1,518,700,0.000069158,4.7,74,75.915,110,144.137931,191.7431193,254.8780488,679.8146159,110,2530,2530,4,900,0.015530278,0.044277
1,30,140,0.00015539,4.8,59,64.765,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,1,103,0.057246868,0.032701
1,30,140,0.00019385,4.3,53,62.355,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,1,103,0.062507584,0.045347
1,30,140,0.0001983,4,53,72.07,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,3,103,0.072428403,0.046506
1,30,140,0.00023027,5,83,123.525,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,4,103,0.059666655,0.039104
1,30,140,0.00018477,4.9,65,70.105,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,3,103,0.063573188,0.049827
1,30,140,0.00078161,5.4,53,58.665,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,1,103,0.081912784,0.030099
1,30,140,0.000022233,4,44,126.085,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,4,103,0.008571734,0.038607
1,30,140,0.000031551,4,32,114.96,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,4,103,0.008832782,0.04987
1,30,140,0.000020454,4.2,5,57.03,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,2,103,0.007641753,0.037527
1,30,140,0.00017584,5.5,56,128.29,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,3,103,0.056523889,0.038578
1,30,140,0.000028894,4.2,8,90.84,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,2,103,0.011662494,0.045512
1,30,140,0.000022278,4.3,80,82.69,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,4,103,0.010612187,0.044742
1,30,140,0.00021076,4,65,55.065,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,3,103,0.049393014,0.038338
1,30,140,0.000026414,4.4,5,74.045,167.1428571,242.4870466,375.257732,636.7346939,649.9248815,130,2100,2100,2,103,0.012059164,0.051808
1,58,342.5,0.00014159,4.6,53,77.705,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.03744092,0.043758
1,58,342.5,0.00016087,5,62,75.245,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.069354979,0.047191
1,58,342.5,0.00025097,5.7,38,97.815,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.04434236,0.054131
1,58,342.5,0.00039796,5.3,68,105.94,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.045663912,0.042738
1,58,342.5,0.00021868,5.9,38,99.555,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.046177849,0.054692
1,58,342.5,0.00025833,5.7,65,112.56,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.034113586,0.05404
1,58,342.5,0.00011964,4,47,80.36,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.040501089,0.049455
1,58,342.5,0.00048941,6.6,5,132.615,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.030512968,0.056632
1,58,342.5,0.00011147,5,83,106.22,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.034644858,0.046618
1,58,342.5,0.00059221,6.3,44,89.75,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.108905692,0.052566
1,58,342.5,0.00013609,4.7,56,91.91,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,1,200,0.033962668,0.050465
1,58,342.5,0.00051505,6.8,35,135.56,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.058141159,0.057738
1,58,342.5,0.000085269,5.1,77,107.715,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.031345057,0.057581
1,58,342.5,0.000073115,4.4,53,76.285,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.028073807,0.047506
1,58,342.5,0.00027055,5.9,32,144.49,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.04516629,0.047356
1,58,342.5,0.00011414,5.4,41,111.105,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.044596269,0.048571
1,58,342.5,0.00083826,5.7,8,88.4,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.056271,0.057534
1,58,342.5,0.00021348,5.8,44,95.62,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.052816201,0.051196
1,58,342.5,0.0004817,5.7,5,47.29,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.072462054,0.042922
1,58,342.5,0.000091446,4.1,5,23.14,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.047940938,0.048312
1,58,342.5,0.00011198,4.8,47,86.37,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.041977638,0.055833
1,58,342.5,0.00039124,5.1,56,91.99,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.102489637,0.044358
1,58,342.5,0.00014425,4.2,8,33.67,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.061307378,0.042948
1,58,342.5,0.00011414,4.1,5,56.98,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.082112648,0.053827
1,58,342.5,0.00049453,5.4,5,34.595,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.05436515,0.045062
1,58,342.5,0.00099869,5.8,80,96.28,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.070154436,0.055709
1,58,342.5,0.00011458,4.7,53,105.54,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,4,200,0.045298853,0.052535
1,58,342.5,0.00016315,4.9,62,100.23,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.077223109,0.057288
1,58,342.5,0.00028456,5.6,53,133.075,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,3,200,0.057788338,0.055897
1,58,342.5,0.00013461,5,8,91.89,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.04179103,0.049872
1,58,342.5,0.00019866,4.6,5,30.175,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.05192191,0.038598
1,58,342.5,0.00019056,3.9,11,41.47,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.072395772,0.040218
1,58,342.5,0.00014849,3.9,8,31.105,311.1111111,485.7142857,586.2068966,766.7525773,967.5282275,240,1700,1700,2,200,0.046200282,0.036493
1,34,44,0.00016275,4.9,50,110.005,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,1,100,0.020609484,0.050331
1,34,44,0.00015794,4.4,56,64.18,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.034218617,0.043356
1,34,44,0.000043845,4.1,38,79.86,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.017349452,0.046672
1,34,44,0.0001959,5.7,35,109.52,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.017013965,0.053579
1,34,44,0.00002052,4.4,65,81.875,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.008334141,0.038801
1,34,44,0.000072967,5.7,23,100.4,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.011190366,0.065426
1,34,44,0.000028705,3.9,50,76.15,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.011971468,0.04023
1,34,44,0.000054268,4.3,8,98.98,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.008913339,0.056251
1,34,44,0.000078126,4.9,56,109.525,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,1,100,0.01739126,0.050382
1,34,44,0.00051044,6.3,44,71.995,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.081900547,0.0536
1,34,44,0.00035012,5.5,50,74.315,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.049458276,0.045187
1,34,44,0.000087356,4.6,56,70.16,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.035433099,0.041207
1,34,44,0.000052574,4.6,29,84.02,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.009698521,0.059378
1,34,44,0.00010248,4.6,80,126.895,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.02364212,0.050597
1,34,44,0.000088442,4.5,53,99.88,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,1,100,0.017347412,0.051989
1,34,44,0.000070094,5.9,38,122.105,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.019999694,0.048301
1,34,44,0.00027898,4.7,62,66.3,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.045175468,0.038242
1,34,44,0.000031262,3.9,41,72.785,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.010882411,0.04069
1,34,44,0.00066853,6.8,35,114.42,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.047205723,0.05666
1,34,44,0.00012355,4.7,50,77.825,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.019064614,0.035427
1,34,44,0.000097328,4.5,44,99.495,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.020910301,0.045566
1,34,44,0.000084592,4.5,95,97.42,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.042785253,0.045571
1,34,44,0.000047769,4.4,41,75.495,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.010810012,0.045618
1,34,44,0.0001889,5.5,74,140.16,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.054859713,0.040209
1,34,44,0.00025789,6.5,44,146.42,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.028323638,0.048308
1,34,44,0.00015664,5,35,106.18,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.020187322,0.050367
1,34,44,0.00010613,4.9,41,82.35,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.035456552,0.043217
1,34,44,0.000033421,4,44,75.255,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.012123406,0.041738
1,34,44,0.00024688,5.8,8,107.01,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.034084014,0.050147
1,34,44,0.000067363,4.6,35,76.955,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.012529253,0.034669
1,34,44,0.000074738,5.1,53,134.13,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.021180525,0.040413
1,34,44,0.0001909,4.8,47,67.485,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.025730499,0.040141
1,34,44,0.00029954,4.9,62,109.805,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.049250254,0.044452
1,34,44,0.000043296,4.3,53,75.21,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.009683225,0.028926
1,34,44,0.00028794,6.1,44,125.42,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.025427643,0.054795
1,34,44,0.000036853,4.5,14,107.855,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.017009886,0.055393
1,34,44,0.00030107,5.5,50,124.27,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.023941917,0.06282
1,34,44,0.00010158,4.9,29,78.545,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.029802226,0.033089
1,34,44,0.000038702,3.9,5,11.285,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.012161136,0.034919
1,34,44,0.00025608,5.5,5,47.185,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.023547287,0.05532
1,34,44,0.000076454,4.1,5,10.37,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.01739228,0.026899
1,34,44,0.000093126,4.4,8,32.46,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.021277398,0.025599
1,34,44,0.00015175,4.2,5,19.605,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.039711828,0.038871
1,34,44,0.000042298,4,8,29.93,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.033074495,0.039836
1,34,44,0.00017935,6.3,50,137.265,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.035101691,0.049579
1,34,44,0.000025185,4.5,5,42.935,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.011594173,0.041559
1,34,44,0.00063665,6.3,56,146.745,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,4,100,0.043619381,0.033341
1,34,44,0.000093066,4.4,5,47.11,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.011297436,0.054539
1,34,44,0.00021309,6.2,35,107.72,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,3,100,0.020233209,0.061441
1,34,44,0.000033272,3.8,8,28.93,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.017192415,0.035921
1,34,44,0.000056177,4.7,23,80.71,262.9834254,335.3687177,463.1690302,793.9535671,793.9535671,170,3000,3000,2,100,0.010014633,0.031863
1,30,1780,0.00028585,5.7,65,88.58,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.046895729,0.064096
1,30,1780,0.000065433,4.4,65,58.8,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.034188025,0.051542
1,30,1780,0.000052525,4.5,38,59.92,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.010717217,0.071003
1,30,1780,0.000068461,4.8,35,59.49,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.018752581,0.04517
1,30,1780,0.000036304,3.8,41,58.525,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.00970158,0.048197
1,30,1780,0.000080937,3.8,32,60.34,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.029187337,0.070862
1,30,1780,0.00089448,6.8,35,95.955,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.066677204,0.065487
1,30,1780,0.000090476,5.1,38,64.36,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.031344037,0.05707
1,30,1780,0.00016935,4.1,56,54.27,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.029588086,0.042338
1,30,1780,0.000022137,4.3,38,58.33,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.006633254,0.052556
1,30,1780,0.000050341,4.1,35,58.755,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.011218918,0.070137
1,30,1780,0.00038337,4.9,41,54.325,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.083769687,0.058028
1,30,1780,0.00024979,5.8,44,82.655,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.029936829,0.060854
1,30,1780,0.00038225,5.8,80,95.245,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.054961684,0.064587
1,30,1780,0.0001376,4.7,53,62.595,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.032668648,0.056406
1,30,1780,0.00016544,4.9,62,91.37,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.064592904,0.069649
1,30,1780,0.000059955,4.3,59,56.075,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,3,504,0.018788271,0.053062
1,30,1780,0.00046965,6.4,56,92.385,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.090798591,0.054357
1,30,1780,0.00010397,4.3,53,58.71,411.4285714,558.5597381,695.4936529,931.0748924,1522.668863,180,2200,2200,4,504,0.031668307,0.053274
1,520,4060,0.000061959,5.4,56,143.175,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.005671662,0.1261
1,520,4060,0.000064047,5.6,56,138.895,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.005875605,0.12893
1,520,4060,0.000080898,5,56,116.33,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.009436454,0.1445
1,520,4060,0.000058256,4.8,62,108.61,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.005876625,0.11399
1,520,4060,0.000057365,4.9,47,111.025,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.007930333,0.1163
1,520,4060,0.000068079,4.8,104,136.34,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,4,153,0.006887163,0.12406
1,520,4060,0.000085005,5.2,56,113.935,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.007495934,0.15519
1,520,4060,0.000058542,5,50,133.22,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.005007826,0.17074
1,520,4060,0.000085765,4.6,53,112.545,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.009327344,0.11422
1,520,4060,0.000056481,5,56,112.33,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.006463981,0.12474
1,520,4060,0.00011813,5.2,47,118.85,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.012317152,0.15145
1,520,4060,0.00022283,4.9,59,102.49,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.015713827,0.11944
1,520,4060,0.000056129,4.7,59,109.755,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.005290288,0.093027
1,520,4060,0.000093528,4.9,53,117.56,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.010666232,0.15431
1,520,4060,0.000090354,5.3,47,135.04,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.00862476,0.14963
1,520,4060,0.000073949,5.1,56,117.685,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.008182203,0.15048
1,520,4060,0.00011574,5.4,53,123.11,81.81818182,111.1141194,143.3232556,203.4096107,252.2995223,60,520,520,3,153,0.005716529,0.1386
